user_id,key,superfit_dis,superfit_sin,superfit_cur,superfit_int,superfit_eng,superfit_res
1094173,SF_DI,68.00,52.00,40.00,62.00,58.00,40.00
1060885,SF_DI,54.00,52.00,48.00,62.00,40.00,52.00
1402014,SF_DI,58.00,50.00,48.00,76.00,56.00,54.00
1109212,SF_DI,68.00,56.00,40.00,62.00,56.00,60.00
1315700,SF_DI,68.00,46.00,48.00,56.00,48.00,56.00
1305454,SF_DI,62.00,52.00,48.00,54.00,42.00,52.00
1130086,SF_DI,62.00,48.00,36.00,64.00,48.00,60.00
1108541,SF_DI,62.00,52.00,46.00,66.00,56.00,50.00
1396859,SF_DI,66.00,52.00,52.00,62.00,42.00,50.00
1294954,SF_DI,58.00,50.00,42.00,60.00,46.00,54.00
1118531,SF_DI,44.00,42.00,38.00,48.00,28.00,38.00
1097415,SF_DI,62.00,50.00,44.00,70.00,58.00,52.00
1122938,SF_DI,66.00,42.00,30.00,44.00,42.00,36.00
1125767,SF_DI,58.00,48.00,46.00,68.00,54.00,48.00
1300827,SF_DI,58.00,40.00,40.00,60.00,56.00,24.00
1374251,SF_DI,68.00,42.00,40.00,64.00,52.00,60.00
1106513,SF_DI,64.00,52.00,36.00,66.00,46.00,36.00
1104565,SF_DI,56.00,46.00,48.00,56.00,54.00,52.00
1305531,SF_DI,64.00,52.00,40.00,54.00,42.00,50.00
1092119,SF_DI,70.00,48.00,46.00,54.00,46.00,44.00
1109782,SF_DI,70.00,56.00,58.00,66.00,52.00,64.00
1029978,SF_DI,76.00,46.00,42.00,60.00,38.00,58.00
1281673,SF_DI,62.00,54.00,36.00,60.00,46.00,50.00
1352370,SF_DI,58.00,48.00,38.00,54.00,48.00,40.00
1130217,SF_DI,58.00,34.00,40.00,42.00,38.00,42.00
1113844,SF_DI,72.00,52.00,52.00,62.00,60.00,58.00
1372716,SF_DI,34.00,28.00,32.00,38.00,28.00,26.00
1315713,SF_DI,60.00,48.00,50.00,56.00,42.00,52.00
1122138,SF_DI,66.00,46.00,38.00,62.00,52.00,40.00
1102209,SF_DI,58.00,38.00,40.00,54.00,52.00,50.00
1305909,SF_DI,68.00,50.00,40.00,56.00,54.00,46.00
1403025,SF_DI,54.00,46.00,38.00,58.00,46.00,48.00
1369407,SF_DI,58.00,40.00,28.00,54.00,44.00,50.00
982794,SF_DI,48.00,40.00,34.00,54.00,42.00,40.00
1401811,SF_DI,64.00,42.00,44.00,66.00,48.00,50.00
1291785,SF_DI,60.00,54.00,50.00,66.00,44.00,52.00
1092656,SF_DI,58.00,50.00,40.00,60.00,44.00,38.00
1313820,SF_DI,62.00,52.00,38.00,56.00,48.00,54.00
1403967,SF_DI,60.00,48.00,46.00,54.00,42.00,48.00
1292420,SF_DI,60.00,52.00,38.00,62.00,58.00,56.00
1103273,SF_DI,58.00,44.00,42.00,60.00,42.00,54.00
986913,SF_DI,46.00,36.00,34.00,48.00,42.00,36.00
1126690,SF_DI,56.00,52.00,34.00,62.00,50.00,54.00
1394667,SF_DI,54.00,38.00,26.00,52.00,50.00,34.00
1126489,SF_DI,56.00,40.00,34.00,50.00,46.00,42.00
1125996,SF_DI,62.00,48.00,34.00,56.00,42.00,54.00
1096848,SF_DI,58.00,56.00,40.00,60.00,48.00,56.00
981643,SF_DI,70.00,48.00,42.00,62.00,44.00,52.00
1143860,SF_DI,66.00,54.00,50.00,56.00,50.00,48.00
1109366,SF_DI,66.00,54.00,44.00,56.00,48.00,50.00
909514,SF_DI,46.00,40.00,26.00,48.00,42.00,28.00
1292179,SF_DI,58.00,56.00,38.00,62.00,50.00,46.00
1138109,SF_DI,66.00,48.00,50.00,64.00,54.00,56.00
1092821,SF_DI,60.00,42.00,46.00,52.00,40.00,46.00
1069336,SF_DI,66.00,48.00,34.00,52.00,48.00,44.00
968658,SF_DI,60.00,52.00,36.00,54.00,52.00,48.00
1084934,SF_DI,60.00,48.00,38.00,52.00,48.00,42.00
1123538,SF_DI,62.00,50.00,46.00,58.00,52.00,54.00
986698,SF_DI,66.00,52.00,56.00,68.00,58.00,64.00
1047067,SF_DI,68.00,50.00,50.00,70.00,64.00,50.00
1109496,SF_DI,52.00,38.00,32.00,52.00,42.00,52.00
1095441,SF_DI,62.00,48.00,58.00,66.00,50.00,60.00
1290571,SF_DI,60.00,54.00,48.00,62.00,58.00,58.00
1300296,SF_DI,60.00,48.00,36.00,50.00,38.00,44.00
1100629,SF_DI,68.00,62.00,38.00,70.00,60.00,36.00
984010,SF_DI,60.00,44.00,40.00,64.00,58.00,46.00
1103209,SF_DI,64.00,54.00,46.00,58.00,42.00,50.00
996620,SF_DI,56.00,36.00,50.00,52.00,28.00,40.00
1136238,SF_DI,60.00,48.00,42.00,58.00,52.00,50.00
1303798,SF_DI,52.00,40.00,50.00,60.00,44.00,50.00
1112044,SF_DI,56.00,52.00,50.00,60.00,48.00,54.00
1119244,SF_DI,62.00,48.00,58.00,72.00,60.00,56.00
1294111,SF_DI,64.00,56.00,48.00,62.00,52.00,54.00
1109513,SF_DI,72.00,62.00,54.00,64.00,58.00,56.00
1211503,SF_DI,42.00,34.00,24.00,44.00,22.00,40.00
1115583,SF_DI,64.00,54.00,56.00,66.00,62.00,56.00
1370911,SF_DI,62.00,48.00,44.00,60.00,36.00,46.00
1403576,SF_DI,48.00,44.00,38.00,62.00,42.00,48.00
1106172,SF_DI,60.00,52.00,36.00,54.00,48.00,46.00
1101938,SF_DI,76.00,52.00,52.00,70.00,60.00,52.00
1139347,SF_DI,64.00,50.00,48.00,66.00,62.00,62.00
1130292,SF_DI,64.00,56.00,44.00,66.00,56.00,60.00
1311227,SF_DI,66.00,50.00,62.00,64.00,52.00,62.00
1283782,SF_DI,52.00,50.00,24.00,54.00,46.00,40.00
1293436,SF_DI,62.00,48.00,48.00,70.00,50.00,46.00
1111098,SF_DI,58.00,48.00,46.00,60.00,48.00,50.00
1122762,SF_DI,52.00,52.00,48.00,58.00,42.00,50.00
1370910,SF_DI,70.00,64.00,52.00,72.00,54.00,58.00
540417,SF_DI,60.00,44.00,52.00,54.00,38.00,50.00
1307337,SF_DI,44.00,36.00,28.00,40.00,36.00,36.00
1145302,SF_DI,60.00,54.00,52.00,64.00,54.00,60.00
1115611,SF_DI,64.00,48.00,38.00,58.00,52.00,54.00
1018366,SF_DI,48.00,42.00,38.00,52.00,48.00,38.00
1105322,SF_DI,60.00,54.00,46.00,58.00,56.00,56.00
1141932,SF_DI,62.00,50.00,50.00,60.00,30.00,56.00
1393293,SF_DI,62.00,52.00,58.00,60.00,48.00,58.00
988298,SF_DI,72.00,52.00,60.00,68.00,58.00,62.00
1132689,SF_DI,54.00,46.00,30.00,52.00,32.00,44.00
1114282,SF_DI,46.00,38.00,36.00,48.00,40.00,44.00
1093364,SF_DI,48.00,42.00,20.00,56.00,38.00,32.00
1301297,SF_DI,70.00,50.00,58.00,62.00,58.00,58.00
1108826,SF_DI,60.00,38.00,46.00,66.00,56.00,58.00
1145448,SF_DI,66.00,56.00,40.00,58.00,46.00,38.00
1103408,SF_DI,56.00,56.00,44.00,56.00,52.00,56.00
1125277,SF_DI,60.00,48.00,44.00,56.00,46.00,42.00
1094596,SF_DI,70.00,48.00,38.00,50.00,40.00,42.00
1145811,SF_DI,64.00,48.00,52.00,60.00,56.00,54.00
994535,SF_DI,60.00,50.00,48.00,62.00,52.00,52.00
1400143,SF_DI,66.00,38.00,46.00,60.00,38.00,56.00
1392301,SF_DI,56.00,54.00,46.00,56.00,48.00,48.00
1307223,SF_DI,54.00,46.00,26.00,52.00,40.00,38.00
615146,SF_DI,66.00,40.00,30.00,58.00,42.00,30.00
1367166,SF_DI,68.00,58.00,54.00,64.00,56.00,58.00
1315130,SF_DI,56.00,44.00,34.00,46.00,36.00,44.00
1081501,SF_DI,52.00,40.00,40.00,54.00,46.00,28.00
1094866,SF_DI,72.00,56.00,54.00,62.00,60.00,52.00
1106287,SF_DI,64.00,54.00,46.00,60.00,52.00,38.00
1205959,SF_DI,70.00,50.00,32.00,58.00,32.00,48.00
1310681,SF_DI,60.00,46.00,54.00,66.00,58.00,58.00
1000584,SF_DI,48.00,44.00,34.00,54.00,44.00,34.00
1131773,SF_DI,60.00,58.00,50.00,62.00,54.00,60.00
1112526,SF_DI,66.00,60.00,54.00,68.00,64.00,56.00
1102156,SF_DI,48.00,34.00,40.00,46.00,38.00,44.00
1122140,SF_DI,44.00,40.00,40.00,46.00,38.00,40.00
1318048,SF_DI,60.00,40.00,32.00,46.00,34.00,40.00
1299108,SF_DI,72.00,54.00,50.00,66.00,54.00,54.00
1130111,SF_DI,58.00,38.00,46.00,56.00,40.00,56.00
1108597,SF_DI,56.00,52.00,52.00,62.00,46.00,50.00
1113107,SF_DI,64.00,52.00,60.00,68.00,62.00,62.00
1304118,SF_DI,58.00,52.00,48.00,58.00,52.00,56.00
1220059,SF_DI,62.00,40.00,44.00,50.00,48.00,34.00
974285,SF_DI,60.00,58.00,58.00,60.00,56.00,58.00
1102308,SF_DI,74.00,56.00,48.00,60.00,56.00,54.00
1111944,SF_DI,56.00,36.00,46.00,60.00,50.00,40.00
1145222,SF_DI,58.00,46.00,52.00,66.00,44.00,56.00
1106614,SF_DI,58.00,48.00,22.00,50.00,38.00,46.00
1052889,SF_DI,68.00,44.00,50.00,52.00,44.00,48.00
1292294,SF_DI,62.00,52.00,38.00,56.00,52.00,54.00
1282098,SF_DI,64.00,60.00,34.00,62.00,54.00,60.00
1096349,SF_DI,56.00,50.00,50.00,58.00,48.00,50.00
1134047,SF_DI,56.00,48.00,48.00,54.00,48.00,38.00
1306595,SF_DI,50.00,44.00,44.00,50.00,46.00,50.00
1135283,SF_DI,60.00,52.00,44.00,58.00,48.00,56.00
1093339,SF_DI,58.00,40.00,40.00,52.00,42.00,36.00
463799,SF_DI,52.00,50.00,36.00,54.00,42.00,46.00
1064634,SF_DI,56.00,38.00,34.00,50.00,34.00,50.00
1402411,SF_DI,58.00,50.00,48.00,72.00,56.00,48.00
1141571,SF_DI,70.00,52.00,38.00,54.00,44.00,48.00
1101426,SF_DI,60.00,48.00,36.00,50.00,36.00,44.00
1309179,SF_DI,48.00,42.00,38.00,46.00,44.00,42.00
1125666,SF_DI,60.00,52.00,46.00,60.00,58.00,54.00
1135792,SF_DI,60.00,50.00,56.00,70.00,56.00,54.00
1143933,SF_DI,54.00,38.00,40.00,42.00,34.00,40.00
1096121,SF_DI,62.00,50.00,50.00,76.00,62.00,56.00
1392430,SF_DI,64.00,48.00,32.00,60.00,50.00,42.00
1109116,SF_DI,62.00,46.00,42.00,48.00,38.00,44.00
614132,SF_DI,54.00,30.00,34.00,50.00,40.00,42.00
1302191,SF_DI,78.00,56.00,50.00,56.00,54.00,52.00
1098513,SF_DI,64.00,46.00,44.00,62.00,44.00,62.00
1103451,SF_DI,56.00,34.00,36.00,42.00,40.00,38.00
1112730,SF_DI,50.00,46.00,34.00,58.00,38.00,46.00
1308192,SF_DI,66.00,50.00,52.00,62.00,56.00,60.00
1236249,SF_DI,48.00,36.00,34.00,44.00,30.00,40.00
1137215,SF_DI,68.00,56.00,54.00,58.00,50.00,54.00
1108516,SF_DI,66.00,52.00,50.00,64.00,60.00,52.00
456636,SF_DI,60.00,32.00,50.00,58.00,50.00,54.00
1133794,SF_DI,60.00,50.00,58.00,60.00,48.00,60.00
1315031,SF_DI,62.00,56.00,38.00,62.00,60.00,62.00
1141624,SF_DI,56.00,32.00,32.00,40.00,24.00,38.00
1105519,SF_DI,72.00,52.00,52.00,60.00,50.00,54.00
1111190,SF_DI,60.00,44.00,46.00,54.00,38.00,42.00
1204661,SF_DI,56.00,48.00,34.00,50.00,44.00,44.00
1118096,SF_DI,52.00,34.00,30.00,50.00,38.00,24.00
1080418,SF_DI,54.00,32.00,48.00,60.00,42.00,42.00
1106798,SF_DI,64.00,52.00,50.00,62.00,54.00,60.00
1293955,SF_DI,66.00,58.00,60.00,68.00,60.00,56.00
1095384,SF_DI,56.00,52.00,42.00,56.00,50.00,54.00
1309888,SF_DI,46.00,42.00,40.00,50.00,40.00,36.00
1098997,SF_DI,58.00,44.00,42.00,48.00,46.00,40.00
1103331,SF_DI,56.00,44.00,54.00,64.00,46.00,48.00
1104927,SF_DI,50.00,42.00,46.00,56.00,46.00,46.00
1143258,SF_DI,60.00,50.00,48.00,62.00,50.00,56.00
1085931,SF_DI,64.00,52.00,36.00,54.00,50.00,50.00
1297994,SF_DI,48.00,36.00,28.00,46.00,34.00,38.00
1098315,SF_DI,56.00,42.00,36.00,54.00,40.00,40.00
1306076,SF_DI,62.00,50.00,30.00,60.00,46.00,34.00
1110219,SF_DI,58.00,48.00,50.00,54.00,50.00,52.00
1402082,SF_DI,58.00,36.00,34.00,52.00,42.00,42.00
1097424,SF_DI,64.00,54.00,38.00,58.00,56.00,54.00
1104632,SF_DI,60.00,44.00,56.00,66.00,58.00,54.00
1304499,SF_DI,62.00,44.00,54.00,56.00,54.00,42.00
1120544,SF_DI,58.00,52.00,40.00,56.00,52.00,46.00
1129499,SF_DI,54.00,44.00,24.00,48.00,38.00,28.00
1087057,SF_DI,60.00,44.00,48.00,58.00,38.00,52.00
1295320,SF_DI,66.00,54.00,52.00,58.00,54.00,56.00
1393797,SF_DI,54.00,50.00,30.00,52.00,42.00,46.00
1001156,SF_DI,58.00,56.00,50.00,66.00,54.00,52.00
1110971,SF_DI,44.00,36.00,30.00,36.00,34.00,24.00
1104892,SF_DI,66.00,56.00,54.00,62.00,60.00,50.00
1130557,SF_DI,60.00,52.00,36.00,62.00,50.00,50.00
1386398,SF_DI,56.00,50.00,28.00,54.00,46.00,48.00
1293424,SF_DI,48.00,42.00,32.00,44.00,40.00,34.00
1131685,SF_DI,54.00,52.00,32.00,56.00,38.00,52.00
1306562,SF_DI,64.00,52.00,34.00,56.00,50.00,48.00
1092468,SF_DI,58.00,46.00,48.00,50.00,40.00,48.00
1311730,SF_DI,64.00,52.00,54.00,62.00,42.00,62.00
1113418,SF_DI,72.00,34.00,42.00,70.00,50.00,58.00
1403086,SF_DI,68.00,56.00,44.00,66.00,54.00,48.00
1112532,SF_DI,48.00,46.00,36.00,52.00,40.00,42.00
1117663,SF_DI,54.00,40.00,40.00,50.00,40.00,38.00
1103718,SF_DI,68.00,46.00,46.00,60.00,52.00,56.00
1107271,SF_DI,50.00,48.00,46.00,54.00,48.00,44.00
1133480,SF_DI,58.00,46.00,40.00,48.00,46.00,46.00
1267595,SF_DI,56.00,46.00,44.00,60.00,54.00,50.00
1085642,SF_DI,62.00,46.00,36.00,72.00,44.00,56.00
1395507,SF_DI,60.00,36.00,48.00,64.00,58.00,32.00
1304232,SF_DI,64.00,56.00,54.00,70.00,48.00,46.00
1008878,SF_DI,72.00,48.00,44.00,64.00,58.00,44.00
1114888,SF_DI,58.00,48.00,38.00,52.00,36.00,44.00
1102223,SF_DI,68.00,50.00,60.00,66.00,54.00,60.00
1313066,SF_DI,54.00,46.00,42.00,56.00,32.00,48.00
1124724,SF_DI,64.00,54.00,56.00,58.00,52.00,54.00
1306720,SF_DI,58.00,44.00,48.00,62.00,52.00,46.00
1087061,SF_DI,62.00,48.00,50.00,64.00,50.00,56.00
1315253,SF_DI,72.00,52.00,60.00,64.00,58.00,54.00
1283630,SF_DI,58.00,46.00,30.00,54.00,48.00,38.00
1098005,SF_DI,68.00,46.00,48.00,60.00,52.00,50.00
1125461,SF_DI,66.00,56.00,60.00,64.00,54.00,56.00
996923,SF_DI,58.00,56.00,46.00,58.00,54.00,56.00
1115025,SF_DI,72.00,44.00,44.00,60.00,56.00,42.00
1284282,SF_DI,78.00,62.00,56.00,68.00,56.00,60.00
1077184,SF_DI,52.00,46.00,36.00,54.00,38.00,52.00
1209771,SF_DI,60.00,56.00,34.00,58.00,50.00,46.00
1116585,SF_DI,64.00,58.00,48.00,60.00,46.00,52.00
1265785,SF_DI,64.00,52.00,42.00,58.00,44.00,56.00
1097829,SF_DI,54.00,46.00,46.00,68.00,54.00,48.00
1137848,SF_DI,62.00,56.00,42.00,60.00,46.00,52.00
1403212,SF_DI,64.00,48.00,38.00,58.00,44.00,56.00
1394225,SF_DI,56.00,52.00,40.00,54.00,50.00,36.00
1320645,SF_DI,44.00,42.00,18.00,56.00,30.00,40.00
1069883,SF_DI,74.00,54.00,50.00,54.00,50.00,50.00
1305051,SF_DI,62.00,46.00,58.00,64.00,54.00,52.00
1298222,SF_DI,78.00,64.00,42.00,64.00,46.00,56.00
1136977,SF_DI,52.00,46.00,38.00,56.00,38.00,32.00
1401970,SF_DI,54.00,38.00,36.00,46.00,44.00,44.00
1285927,SF_DI,64.00,46.00,44.00,52.00,32.00,40.00
1095769,SF_DI,54.00,46.00,32.00,48.00,34.00,46.00
1140358,SF_DI,64.00,54.00,34.00,58.00,56.00,54.00
1145609,SF_DI,62.00,36.00,42.00,60.00,46.00,44.00
1302401,SF_DI,56.00,48.00,50.00,52.00,38.00,50.00
1101199,SF_DI,60.00,48.00,52.00,54.00,52.00,50.00
1091264,SF_DI,58.00,46.00,28.00,56.00,44.00,48.00
1131337,SF_DI,68.00,50.00,44.00,60.00,54.00,56.00
1118911,SF_DI,64.00,46.00,56.00,60.00,52.00,54.00
1095887,SF_DI,50.00,36.00,22.00,44.00,24.00,34.00
1378759,SF_DI,62.00,46.00,46.00,54.00,38.00,32.00
1088973,SF_DI,56.00,48.00,46.00,58.00,44.00,54.00
1124377,SF_DI,60.00,52.00,34.00,56.00,50.00,56.00
1374462,SF_DI,58.00,56.00,42.00,62.00,56.00,56.00
1133154,SF_DI,60.00,56.00,50.00,68.00,58.00,52.00
1395116,SF_DI,68.00,48.00,30.00,50.00,40.00,50.00
1099430,SF_DI,66.00,50.00,52.00,60.00,54.00,58.00
917425,SF_DI,60.00,44.00,46.00,58.00,54.00,54.00
1071356,SF_DI,68.00,54.00,42.00,56.00,52.00,44.00
1400512,SF_DI,44.00,42.00,28.00,48.00,30.00,24.00
1373740,SF_DI,58.00,48.00,50.00,62.00,54.00,52.00
1120510,SF_DI,58.00,52.00,28.00,54.00,44.00,32.00
1083241,SF_DI,62.00,40.00,42.00,56.00,42.00,48.00
1143600,SF_DI,66.00,58.00,44.00,60.00,58.00,50.00
1138795,SF_DI,58.00,52.00,54.00,58.00,52.00,58.00
1096802,SF_DI,70.00,54.00,46.00,68.00,48.00,50.00
1091081,SF_DI,62.00,58.00,28.00,60.00,42.00,54.00
1126450,SF_DI,64.00,56.00,58.00,60.00,50.00,54.00
1098093,SF_DI,62.00,36.00,56.00,58.00,50.00,50.00
1132564,SF_DI,68.00,54.00,62.00,64.00,48.00,44.00
1082331,SF_DI,60.00,46.00,52.00,56.00,52.00,40.00
1088099,SF_DI,60.00,44.00,32.00,54.00,38.00,44.00
1110581,SF_DI,70.00,48.00,48.00,52.00,50.00,52.00
1140698,SF_DI,50.00,34.00,8.00,48.00,42.00,46.00
1300741,SF_DI,60.00,50.00,40.00,58.00,52.00,50.00
1119229,SF_DI,56.00,42.00,38.00,58.00,54.00,40.00
983264,SF_DI,64.00,52.00,42.00,60.00,54.00,54.00
1108334,SF_DI,56.00,54.00,44.00,60.00,36.00,44.00
1106989,SF_DI,62.00,58.00,42.00,66.00,50.00,42.00
1401164,SF_DI,58.00,50.00,48.00,62.00,50.00,54.00
1113350,SF_DI,70.00,54.00,42.00,54.00,50.00,42.00
1118775,SF_DI,66.00,42.00,46.00,62.00,44.00,60.00
627996,SF_DI,58.00,46.00,40.00,50.00,42.00,32.00
407192,SF_DI,50.00,46.00,36.00,50.00,36.00,40.00
1124728,SF_DI,50.00,44.00,22.00,54.00,44.00,28.00
1131308,SF_DI,46.00,42.00,36.00,50.00,36.00,30.00
981240,SF_DI,60.00,46.00,44.00,62.00,48.00,50.00
1099699,SF_DI,54.00,44.00,32.00,52.00,46.00,46.00
1037720,SF_DI,64.00,50.00,46.00,60.00,54.00,50.00
1398460,SF_DI,58.00,30.00,32.00,42.00,40.00,36.00
1403675,SF_DI,62.00,50.00,40.00,56.00,48.00,44.00
1317537,SF_DI,62.00,60.00,40.00,72.00,60.00,58.00
1113744,SF_DI,62.00,58.00,44.00,60.00,42.00,54.00
1403090,SF_DI,56.00,54.00,54.00,58.00,38.00,52.00
1129491,SF_DI,56.00,54.00,42.00,62.00,50.00,54.00
1126607,SF_DI,54.00,40.00,40.00,52.00,22.00,42.00
1118886,SF_DI,50.00,46.00,44.00,58.00,46.00,48.00
1402572,SF_DI,56.00,50.00,38.00,64.00,46.00,50.00
1130074,SF_DI,66.00,52.00,46.00,58.00,42.00,50.00
1062672,SF_DI,54.00,50.00,46.00,58.00,50.00,52.00
1108052,SF_DI,58.00,40.00,50.00,56.00,48.00,38.00
1100352,SF_DI,64.00,34.00,56.00,58.00,44.00,40.00
1150213,SF_DI,56.00,42.00,30.00,44.00,18.00,42.00
1298374,SF_DI,62.00,60.00,46.00,66.00,54.00,50.00
1116957,SF_DI,56.00,56.00,52.00,58.00,50.00,52.00
1104131,SF_DI,76.00,42.00,42.00,64.00,56.00,62.00
1068731,SF_DI,26.00,24.00,14.00,30.00,18.00,24.00
1102165,SF_DI,60.00,38.00,32.00,56.00,42.00,52.00
1301531,SF_DI,56.00,46.00,42.00,58.00,44.00,52.00
1096922,SF_DI,54.00,50.00,42.00,52.00,40.00,44.00
1084719,SF_DI,50.00,44.00,28.00,48.00,28.00,26.00
1140577,SF_DI,60.00,48.00,40.00,64.00,58.00,54.00
1129476,SF_DI,56.00,50.00,40.00,64.00,54.00,50.00
966040,SF_DI,62.00,42.00,40.00,60.00,56.00,54.00
1401941,SF_DI,52.00,46.00,38.00,52.00,48.00,52.00
1123248,SF_DI,70.00,64.00,46.00,66.00,60.00,54.00
1369503,SF_DI,66.00,48.00,54.00,64.00,56.00,62.00
1089539,SF_DI,60.00,50.00,40.00,56.00,42.00,54.00
1306291,SF_DI,62.00,46.00,48.00,58.00,52.00,56.00
1107538,SF_DI,72.00,54.00,36.00,58.00,42.00,50.00
1098807,SF_DI,62.00,40.00,48.00,56.00,50.00,44.00
1093754,SF_DI,64.00,54.00,46.00,60.00,56.00,56.00
1205065,SF_DI,46.00,46.00,18.00,46.00,42.00,46.00
1102259,SF_DI,60.00,42.00,42.00,68.00,46.00,48.00
1138244,SF_DI,48.00,40.00,34.00,46.00,44.00,32.00
1134114,SF_DI,62.00,54.00,34.00,60.00,44.00,58.00
1123960,SF_DI,56.00,54.00,48.00,58.00,54.00,52.00
1317769,SF_DI,56.00,50.00,52.00,58.00,52.00,48.00
1100483,SF_DI,62.00,56.00,48.00,64.00,50.00,56.00
1121699,SF_DI,64.00,44.00,56.00,70.00,56.00,58.00
1317705,SF_DI,68.00,60.00,54.00,64.00,50.00,48.00
1114014,SF_DI,64.00,42.00,50.00,58.00,44.00,40.00
1108564,SF_DI,50.00,46.00,38.00,54.00,44.00,42.00
1098955,SF_DI,68.00,52.00,54.00,72.00,66.00,54.00
1141755,SF_DI,68.00,44.00,44.00,64.00,58.00,46.00
1139840,SF_DI,54.00,46.00,42.00,60.00,44.00,52.00
1304545,SF_DI,54.00,42.00,34.00,48.00,44.00,46.00
1318410,SF_DI,54.00,36.00,38.00,48.00,42.00,46.00
1304264,SF_DI,60.00,54.00,48.00,56.00,54.00,52.00
1097730,SF_DI,44.00,30.00,38.00,56.00,44.00,38.00
1287142,SF_DI,64.00,52.00,38.00,62.00,54.00,56.00
1107013,SF_DI,66.00,42.00,30.00,56.00,54.00,50.00
1145446,SF_DI,72.00,56.00,46.00,66.00,48.00,58.00
1380741,SF_DI,62.00,48.00,40.00,56.00,48.00,40.00
1098067,SF_DI,60.00,48.00,40.00,58.00,46.00,54.00
1118085,SF_DI,58.00,50.00,44.00,64.00,54.00,56.00
1109921,SF_DI,40.00,32.00,32.00,52.00,38.00,34.00
1133485,SF_DI,62.00,40.00,46.00,64.00,50.00,44.00
1317707,SF_DI,46.00,44.00,34.00,48.00,44.00,40.00
1007644,SF_DI,48.00,44.00,22.00,50.00,40.00,46.00
1002245,SF_DI,66.00,50.00,44.00,60.00,44.00,54.00
1108740,SF_DI,64.00,52.00,60.00,66.00,58.00,54.00
1091159,SF_DI,60.00,44.00,28.00,54.00,42.00,48.00
1292305,SF_DI,72.00,62.00,56.00,70.00,60.00,66.00
1397018,SF_DI,62.00,42.00,48.00,66.00,48.00,54.00
1100591,SF_DI,50.00,32.00,38.00,44.00,42.00,34.00
841998,SF_DI,62.00,52.00,48.00,64.00,36.00,50.00
1122142,SF_DI,68.00,60.00,54.00,62.00,58.00,48.00
992998,SF_DI,44.00,34.00,28.00,46.00,34.00,42.00
1284423,SF_DI,62.00,50.00,50.00,66.00,62.00,62.00
1109834,SF_DI,68.00,46.00,42.00,62.00,42.00,46.00
1095489,SF_DI,56.00,54.00,40.00,58.00,46.00,44.00
1120840,SF_DI,60.00,38.00,42.00,58.00,56.00,48.00
1108878,SF_DI,66.00,50.00,42.00,52.00,46.00,44.00
1138841,SF_DI,68.00,48.00,48.00,56.00,40.00,38.00
1284466,SF_DI,74.00,58.00,42.00,64.00,60.00,50.00
1401358,SF_DI,62.00,46.00,48.00,56.00,42.00,40.00
987720,SF_DI,64.00,46.00,48.00,66.00,60.00,52.00
1071391,SF_DI,70.00,44.00,42.00,60.00,48.00,56.00
1103175,SF_DI,62.00,54.00,42.00,56.00,48.00,38.00
1108434,SF_DI,62.00,48.00,36.00,60.00,58.00,56.00
1143701,SF_DI,62.00,60.00,56.00,64.00,42.00,46.00
1139429,SF_DI,52.00,44.00,18.00,46.00,30.00,28.00
1113004,SF_DI,60.00,52.00,50.00,62.00,56.00,54.00
1096049,SF_DI,54.00,42.00,32.00,52.00,40.00,44.00
1300740,SF_DI,58.00,40.00,32.00,64.00,42.00,48.00
1010718,SF_DI,68.00,44.00,46.00,66.00,62.00,60.00
1098050,SF_DI,48.00,40.00,26.00,52.00,46.00,44.00
1098574,SF_DI,62.00,40.00,48.00,54.00,46.00,40.00
1301581,SF_DI,60.00,48.00,40.00,54.00,52.00,50.00
1296317,SF_DI,58.00,34.00,30.00,50.00,44.00,42.00
1093218,SF_DI,62.00,50.00,40.00,52.00,48.00,50.00
1303736,SF_DI,62.00,48.00,36.00,50.00,44.00,46.00
1291265,SF_DI,66.00,56.00,44.00,62.00,50.00,58.00
1304253,SF_DI,56.00,52.00,52.00,64.00,46.00,54.00
1102992,SF_DI,44.00,30.00,34.00,38.00,32.00,32.00
1111975,SF_DI,46.00,34.00,38.00,50.00,44.00,38.00
1105687,SF_DI,64.00,62.00,48.00,66.00,52.00,58.00
1289627,SF_DI,62.00,44.00,42.00,52.00,44.00,46.00
1072610,SF_DI,48.00,46.00,30.00,58.00,38.00,46.00
1392050,SF_DI,66.00,32.00,38.00,68.00,46.00,44.00
1104174,SF_DI,60.00,46.00,50.00,66.00,42.00,52.00
1109764,SF_DI,46.00,26.00,24.00,42.00,38.00,40.00
1132894,SF_DI,64.00,44.00,44.00,62.00,54.00,60.00
1401190,SF_DI,52.00,46.00,36.00,50.00,40.00,40.00
1302076,SF_DI,58.00,48.00,30.00,56.00,38.00,44.00
1102937,SF_DI,60.00,50.00,46.00,62.00,52.00,54.00
1373073,SF_DI,56.00,44.00,36.00,66.00,52.00,46.00
1111389,SF_DI,56.00,46.00,42.00,60.00,48.00,48.00
873015,SF_DI,52.00,42.00,24.00,46.00,40.00,44.00
1088468,SF_DI,64.00,44.00,50.00,62.00,58.00,50.00
1117726,SF_DI,68.00,46.00,44.00,62.00,44.00,56.00
1321207,SF_DI,58.00,52.00,42.00,68.00,56.00,50.00
1009956,SF_DI,54.00,50.00,52.00,68.00,52.00,48.00
1095509,SF_DI,58.00,40.00,34.00,50.00,44.00,46.00
1131913,SF_DI,52.00,38.00,46.00,48.00,34.00,38.00
